state,SHELDED,FSSLTDED,HWGT,FSSTDDE2,FSTOTDED,FSTANF,FSASSET,FSUNEARN,FSUSIZE,TANF_IND,CERTHHSZ,FSSSI,FSNONCIT,TPOV,RAWNET
New Mexico,326,0,1891,106,313,249,0,249,4,1,4,0,0,12,0
New Mexico,451,451,2868,240,810,0,0,0,1,0,1,0,0,99,187
New Mexico,0,0,2676,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,393,393,2846,240,553,244,0,1014,2,1,2,419,0,75,461
New Mexico,167,167,3177,240,327,0,0,821,1,0,1,0,0,82,494
New Mexico,320,320,2108,0,480,0,0,0,3,0,3,0,0,0,0
New Mexico,407,406,2473,255,1172,0,0,0,4,0,4,0,1,85,572
New Mexico,88,88,3132,240,248,244,0,994,2,1,2,750,0,73,746
New Mexico,282,282,2108,34,442,0,0,236,3,0,3,0,0,14,0
New Mexico,25,25,3248,185,185,0,0,750,1,0,1,750,0,75,565
New Mexico,862,535,2378,0,695,0,0,245,2,0,2,0,0,18,0
New Mexico,0,42,1728,200,241,0,0,200,5,0,5,0,0,8,1
New Mexico,587,587,2679,240,747,0,0,750,1,0,1,750,0,75,3
New Mexico,713,713,2676,142,873,0,0,775,1,0,1,750,0,77,0
New Mexico,255,255,2757,240,415,0,0,750,1,0,1,750,0,75,335
New Mexico,0,0,2752,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2761,160,160,0,0,951,1,0,1,0,0,95,791
New Mexico,332,333,2759,240,493,0,0,959,1,0,1,0,0,95,467
New Mexico,0,0,2669,160,160,0,0,1032,2,0,2,0,0,76,872
New Mexico,0,0,2752,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,45,45,2761,205,205,0,0,968,1,0,1,0,0,96,763
New Mexico,535,535,2568,160,1000,0,0,0,3,0,3,0,2,90,527
New Mexico,101,101,2760,240,261,0,0,770,1,0,1,236,0,77,509
New Mexico,290,290,2757,240,450,0,0,770,1,0,1,31,0,77,320
New Mexico,0,0,2213,228,718,0,0,336,7,0,7,0,0,90,2070
New Mexico,456,456,2753,240,776,0,0,0,1,0,1,0,0,80,24
New Mexico,425,425,2755,240,619,0,0,835,1,0,1,0,0,83,216
New Mexico,189,189,2758,240,349,0,0,750,1,0,1,750,0,75,401
New Mexico,25,25,2761,185,185,0,0,894,1,0,1,0,0,89,709
New Mexico,320,320,2752,0,480,0,0,0,1,0,1,0,0,0,0
New Mexico,207,207,2667,240,367,0,0,1146,2,0,2,254,0,85,777
New Mexico,57,58,2761,218,218,0,0,795,1,0,1,0,0,79,578
New Mexico,300,300,2752,0,460,0,0,0,1,0,1,0,0,0,0
New Mexico,535,535,2566,160,971,0,0,0,3,0,3,0,0,81,409
New Mexico,466,466,2470,255,735,0,0,580,4,0,4,0,0,53,343
New Mexico,335,335,2277,342,563,559,0,659,6,1,6,0,0,24,97
New Mexico,0,0,2761,160,160,0,0,1076,1,0,1,0,0,107,916
New Mexico,4,0,2095,228,428,0,0,0,8,0,8,0,0,29,568
New Mexico,12,12,2753,172,227,0,0,0,1,0,1,0,0,27,48
New Mexico,0,0,2752,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,533,533,2479,255,703,0,0,1664,4,0,4,0,0,81,962
New Mexico,499,499,2760,240,708,0,0,1235,1,0,1,0,0,123,527
New Mexico,235,233,2752,15,434,0,0,0,1,0,1,0,0,21,0
New Mexico,0,0,2761,160,222,0,0,863,1,0,1,0,0,117,951
New Mexico,0,0,2761,160,160,0,0,770,1,0,1,144,1,77,610
New Mexico,0,0,2668,160,160,0,0,968,2,0,2,0,0,71,808
New Mexico,17,18,2380,217,217,0,0,804,5,0,5,0,0,34,588
New Mexico,262,262,2573,240,741,0,0,0,3,0,3,0,3,94,855
New Mexico,257,257,2574,240,751,0,0,0,3,0,3,0,0,98,919
New Mexico,248,248,2752,194,408,0,0,362,1,0,1,0,1,36,0
New Mexico,37,37,2760,197,378,0,0,0,1,0,1,0,0,90,528
New Mexico,0,0,2494,170,617,0,0,325,4,0,4,0,0,125,1945
New Mexico,25,25,2761,185,185,0,0,1004,1,0,1,0,0,100,819
New Mexico,0,0,2752,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,25,25,2760,185,185,0,0,750,1,0,1,750,0,75,565
New Mexico,0,0,2570,160,402,0,0,0,3,0,3,0,0,64,689
New Mexico,391,391,2657,240,750,0,0,0,2,0,2,0,0,60,67
New Mexico,0,0,2656,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,535,535,2656,0,729,238,0,238,2,1,2,0,0,30,0
New Mexico,0,0,2560,20,160,0,0,20,3,0,3,0,0,1,0
New Mexico,320,320,2752,0,480,0,0,0,1,0,1,0,0,0,0
New Mexico,62,62,2567,222,222,0,0,677,3,0,3,0,0,40,456
New Mexico,16,17,2668,177,177,0,0,967,2,0,2,308,1,71,791
New Mexico,0,0,2753,160,160,0,0,245,1,0,1,0,0,24,85
New Mexico,0,0,2656,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,525,525,2753,240,685,0,0,750,1,0,1,750,0,75,65
New Mexico,279,279,2563,240,589,0,0,0,3,0,3,0,0,44,163
New Mexico,0,0,2752,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,252,252,2663,240,412,0,0,877,2,0,2,0,0,65,466
New Mexico,0,0,2756,160,160,0,0,420,1,0,1,208,0,42,260
New Mexico,180,180,2186,342,408,659,0,659,7,1,7,0,0,21,251
New Mexico,340,340,2756,240,500,0,0,750,1,0,1,750,0,75,250
New Mexico,472,472,2663,240,632,0,0,1124,2,0,2,1124,0,83,492
New Mexico,0,0,2485,170,464,327,0,327,4,1,4,0,0,88,1335
New Mexico,0,0,2560,0,160,0,0,0,3,0,3,0,0,0,0
New Mexico,0,0,2673,160,160,0,0,1296,2,0,2,156,1,96,1136
New Mexico,0,0,2752,152,198,0,0,0,1,0,1,0,0,19,0
New Mexico,229,229,2758,240,435,0,0,846,1,0,1,0,0,84,411
New Mexico,425,425,2373,299,624,0,0,750,5,0,5,750,0,31,127
New Mexico,299,299,2669,240,459,0,0,1374,2,0,2,0,0,101,915
New Mexico,58,58,2670,218,323,0,0,722,2,0,2,0,0,92,926
New Mexico,0,0,2761,160,160,0,0,750,1,0,1,750,0,75,590
New Mexico,146,146,2755,240,306,0,0,508,1,0,1,0,0,51,202
New Mexico,0,0,2481,170,246,0,0,948,4,0,4,0,0,65,1082
New Mexico,240,240,2481,255,410,0,0,1500,4,0,4,1500,0,73,1090
New Mexico,0,0,2656,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,330,330,2668,240,810,0,0,0,2,0,2,0,0,118,790
New Mexico,535,535,2656,25,835,0,0,0,2,0,2,0,0,52,0
New Mexico,0,0,2752,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,517,518,2656,0,769,0,0,0,2,0,2,0,0,34,0
New Mexico,167,167,2759,240,327,0,0,770,1,0,1,339,0,77,443
New Mexico,347,347,2578,240,1246,0,0,0,3,0,3,0,0,144,1200
New Mexico,438,438,2754,240,598,0,0,750,1,0,1,750,0,75,152
New Mexico,0,0,2487,170,577,0,0,0,4,0,4,0,0,99,1460
New Mexico,326,326,2569,240,486,279,0,1049,3,1,3,385,0,62,563
New Mexico,241,241,2466,255,518,0,0,0,4,0,4,0,0,26,17
New Mexico,525,525,2753,240,685,0,0,750,1,0,1,750,0,75,65
New Mexico,0,0,2923,160,515,0,0,0,2,0,2,0,0,131,1261
New Mexico,535,535,2730,160,941,0,0,0,3,0,3,0,0,72,289
New Mexico,535,535,2757,160,1010,0,0,0,2,0,2,0,0,117,569
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,182,182,2714,240,342,0,0,1180,1,0,1,0,0,117,838
New Mexico,151,151,2690,240,311,0,0,818,1,0,1,0,0,81,507
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,339,339,2540,240,626,0,0,0,1,0,1,0,0,63,11
New Mexico,493,493,2887,240,653,0,0,1465,3,0,3,0,0,86,812
New Mexico,535,551,2536,107,711,0,0,578,1,0,1,0,1,58,0
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,274,274,2631,240,434,0,0,750,1,0,1,750,0,75,317
New Mexico,273,273,2647,240,433,0,0,802,1,0,1,0,0,80,369
New Mexico,0,0,2642,147,160,0,0,147,3,0,3,0,0,9,0
New Mexico,0,0,2714,160,160,0,0,1079,1,0,1,0,0,107,919
New Mexico,80,79,3075,249,609,0,0,0,4,0,4,0,0,88,1190
New Mexico,199,200,2641,240,360,0,0,707,1,0,1,0,0,70,348
New Mexico,124,124,3128,240,702,0,0,219,3,0,3,0,0,136,1610
New Mexico,445,445,2858,240,829,0,0,610,2,0,2,56,0,128,905
New Mexico,598,599,2580,240,759,0,0,903,1,0,1,0,0,90,145
New Mexico,347,347,2609,240,507,0,0,750,1,0,1,750,0,75,243
New Mexico,226,226,2633,240,562,0,0,0,1,0,1,0,0,88,321
New Mexico,58,58,2697,218,218,0,0,750,1,0,1,750,0,75,532
New Mexico,62,62,2714,222,222,0,0,1079,1,0,1,0,0,107,858
New Mexico,0,0,2936,160,511,0,0,750,3,0,3,750,1,87,974
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,192,192,2656,240,352,0,0,750,1,0,1,750,0,75,398
New Mexico,0,0,3114,228,400,0,0,0,7,0,7,0,0,28,462
New Mexico,0,0,2566,160,160,0,0,257,1,0,1,0,0,26,97
New Mexico,278,278,2826,240,820,0,0,0,3,0,3,0,0,84,607
New Mexico,535,535,2536,0,695,0,0,0,1,0,1,0,0,0,0
New Mexico,102,102,2940,299,301,0,0,750,5,0,5,750,0,31,450
New Mexico,473,473,2585,121,686,0,0,300,2,0,2,0,0,42,0
New Mexico,535,535,2633,160,908,0,0,0,2,0,2,0,0,79,158
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,323,323,3009,255,493,0,0,1465,4,0,4,750,0,71,972
New Mexico,347,347,2609,240,507,0,0,750,1,0,1,750,0,75,243
New Mexico,0,0,2536,20,160,0,0,20,1,0,1,0,0,2,0
New Mexico,0,0,2909,160,160,0,0,1044,3,0,3,0,0,61,884
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,535,535,2585,0,884,0,0,0,2,0,2,0,0,33,0
New Mexico,184,184,2714,240,344,0,0,1127,1,0,1,0,0,112,784
New Mexico,0,0,2562,160,160,0,0,245,1,0,1,0,0,24,85
New Mexico,535,535,2585,0,878,0,0,400,2,0,2,0,0,30,0
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,315,315,2625,240,475,0,0,770,1,0,1,28,0,77,295
New Mexico,908,908,2536,146,1068,0,0,974,1,0,1,0,0,97,0
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,182,181,2639,240,341,0,0,683,1,0,1,0,0,68,342
New Mexico,100,100,2745,240,410,0,0,0,3,0,3,0,0,44,340
New Mexico,0,0,3138,160,473,0,0,550,3,0,3,0,0,124,1644
New Mexico,0,0,2714,160,394,0,0,0,1,0,1,0,0,117,778
New Mexico,464,464,2735,240,856,0,0,0,3,0,3,0,0,68,306
New Mexico,0,0,3031,228,228,0,0,414,7,0,7,0,0,13,186
New Mexico,535,535,2977,298,1059,0,0,0,5,0,5,0,0,68,566
New Mexico,320,320,2536,0,480,0,0,0,1,0,1,0,0,0,0
New Mexico,30,30,2629,190,190,0,0,500,1,0,1,500,0,50,310
New Mexico,535,535,2846,160,1224,0,0,0,3,0,3,0,0,112,674
New Mexico,455,455,2750,240,857,0,0,0,3,0,3,0,0,71,354
New Mexico,455,455,2683,240,615,0,0,750,3,0,3,750,0,44,135
New Mexico,60,60,2842,230,230,0,0,650,4,0,4,0,0,32,420
New Mexico,177,177,3050,342,662,0,0,0,6,0,6,0,0,47,625
New Mexico,535,535,2687,172,1155,0,0,0,3,0,3,0,0,77,148
New Mexico,0,0,2714,160,160,0,0,799,1,0,1,0,0,80,639
New Mexico,421,421,2853,240,900,0,0,0,3,0,3,0,0,94,697
New Mexico,520,520,2536,0,860,0,0,0,1,0,1,0,0,27,0
New Mexico,535,535,2536,7,830,0,0,0,1,0,1,0,0,67,0
New Mexico,580,580,2642,240,839,0,0,1190,1,0,1,0,0,118,352
New Mexico,15,15,2714,175,175,0,0,770,1,0,1,113,0,77,595
New Mexico,0,0,2971,199,199,0,0,750,5,0,5,750,0,31,551
New Mexico,535,535,2825,209,1067,0,0,0,2,0,2,0,0,137,793
New Mexico,105,105,2682,240,265,0,0,750,1,0,1,750,0,75,485
New Mexico,281,282,2923,240,442,0,0,1605,2,0,2,0,0,119,1164
New Mexico,24,24,2723,184,344,0,0,0,2,0,2,0,2,59,456
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,336,336,2781,240,496,0,0,1145,2,0,2,724,1,85,649
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2536,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,535,535,3095,160,910,0,0,0,2,0,2,0,0,79,166
New Mexico,0,0,3067,160,160,357,0,357,2,1,2,0,0,26,197
New Mexico,182,182,2884,240,342,0,0,750,1,0,1,750,0,75,408
New Mexico,298,299,2733,240,459,0,0,1153,1,0,1,0,0,115,695
New Mexico,256,257,2822,299,456,0,0,730,5,0,5,0,0,30,275
New Mexico,718,719,3229,224,879,0,0,863,1,0,1,0,0,86,0
New Mexico,0,0,1957,160,388,0,0,750,3,0,3,750,0,111,1502
New Mexico,15,15,2733,175,175,0,0,770,1,0,1,361,1,77,595
New Mexico,88,88,2194,287,614,0,0,0,5,0,5,0,0,68,1022
New Mexico,0,0,3159,0,170,0,0,0,4,0,4,0,0,0,0
New Mexico,20,21,2733,181,296,0,0,988,1,0,1,0,0,98,693
New Mexico,0,0,3018,199,199,0,0,240,5,0,5,0,0,10,41
New Mexico,177,177,2277,342,405,0,0,1315,6,0,6,750,0,48,910
New Mexico,0,0,2499,160,160,266,0,1036,2,1,2,120,0,77,876
New Mexico,286,286,2907,240,446,0,0,829,1,0,1,0,0,82,383
New Mexico,0,0,2733,160,370,0,0,245,1,0,1,0,0,129,925
New Mexico,0,0,1991,170,431,0,0,513,4,0,4,513,0,89,1389
New Mexico,535,535,3049,160,931,0,0,52,3,0,3,0,0,67,201
New Mexico,141,142,2966,255,312,539,0,539,4,1,4,0,0,26,228
New Mexico,0,0,2527,160,160,0,0,1002,2,0,2,0,0,74,842
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,395,396,2358,255,566,0,0,1519,4,0,4,1044,0,74,955
New Mexico,469,469,2871,240,879,0,0,60,2,0,2,0,0,97,433
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,3229,64,176,0,0,0,1,0,1,0,0,8,0
New Mexico,438,439,2786,240,599,0,0,1123,1,0,1,0,0,112,525
New Mexico,477,477,3220,50,637,447,0,447,3,1,3,0,0,26,0
New Mexico,0,0,3235,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,224,224,2218,255,772,0,0,0,4,0,4,0,0,92,1118
New Mexico,288,288,2733,240,448,0,0,1120,1,0,1,0,0,111,672
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,15,15,1657,243,622,0,0,118,8,0,8,0,0,59,1394
New Mexico,266,266,1923,240,767,0,0,600,3,0,3,0,0,136,1541
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,516,516,1799,299,1267,0,0,0,5,0,5,0,0,115,1493
New Mexico,193,193,2474,298,661,0,0,0,5,0,5,0,5,56,686
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,320,320,3229,0,520,0,0,0,1,0,1,0,0,20,0
New Mexico,405,405,2480,240,738,0,0,750,3,0,3,750,0,95,879
New Mexico,199,199,2370,240,705,0,0,0,2,0,2,0,0,128,1027
New Mexico,374,374,2758,240,534,0,0,1092,1,0,1,0,0,109,558
New Mexico,0,0,2364,160,160,0,0,1196,2,0,2,0,0,88,1036
New Mexico,535,535,3220,0,743,0,0,0,3,0,3,0,0,14,0
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,478,478,2759,240,939,0,0,0,2,0,2,0,0,111,566
New Mexico,535,535,3229,8,805,0,0,100,1,0,1,0,0,65,0
New Mexico,0,0,3235,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,535,535,3041,125,763,630,0,630,6,1,6,0,0,23,0
New Mexico,0,0,2406,160,160,0,0,1145,2,0,2,22,2,85,985
New Mexico,311,311,3220,9,531,0,0,0,3,0,3,0,1,18,0
New Mexico,118,118,2733,240,278,0,0,996,1,0,1,0,0,99,718
New Mexico,298,298,2935,240,458,0,0,805,1,0,1,0,0,80,347
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2950,160,160,0,0,500,2,0,2,0,0,37,340
New Mexico,0,0,2733,160,160,0,0,865,1,0,1,0,0,86,705
New Mexico,200,200,2892,240,360,0,0,750,3,0,3,750,0,44,390
New Mexico,213,213,3233,240,373,0,0,375,2,0,2,0,0,28,2
New Mexico,173,173,2859,240,333,0,0,770,1,0,1,97,0,77,437
New Mexico,55,55,2778,215,215,0,0,750,1,0,1,750,0,75,535
New Mexico,462,462,3181,240,622,0,0,676,1,0,1,0,0,67,54
New Mexico,410,410,3061,240,570,0,0,770,1,0,1,27,1,77,200
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2041,160,538,0,0,46,3,0,3,0,0,114,1401
New Mexico,0,0,3235,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,0,0,2733,160,160,0,0,895,1,0,1,0,0,89,735
New Mexico,0,0,2733,160,160,0,0,750,1,0,1,750,0,75,590
New Mexico,572,573,2013,342,1394,0,0,575,6,0,6,575,0,95,1223
New Mexico,300,300,3235,25,460,0,0,245,2,0,2,0,0,18,0
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2733,160,160,0,0,940,1,0,1,0,0,94,780
New Mexico,523,523,3185,240,683,0,0,740,2,0,2,0,0,55,57
New Mexico,251,251,2848,240,626,0,0,0,1,0,1,0,0,107,451
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,237,237,3235,170,397,327,0,327,2,1,2,0,0,24,0
New Mexico,126,127,3010,240,386,0,0,646,1,0,1,0,0,64,261
New Mexico,0,0,3229,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,347,347,2759,240,507,0,0,750,1,0,1,750,0,75,243
New Mexico,0,0,2884,160,517,0,0,1552,2,0,2,0,0,115,1035
New Mexico,0,0,2690,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,535,535,2690,0,695,0,0,250,2,0,2,0,1,18,0
New Mexico,819,820,2713,175,980,0,0,915,1,0,1,0,0,91,0
New Mexico,292,293,2824,240,453,0,0,1091,1,0,1,0,0,109,639
New Mexico,0,0,2873,160,297,0,0,688,3,0,3,688,0,81,1078
New Mexico,359,359,2761,240,519,0,0,770,1,0,1,20,0,77,251
New Mexico,643,643,2701,255,907,0,0,636,4,0,4,636,0,54,201
New Mexico,535,535,2713,0,695,0,0,0,1,0,1,0,0,0,0
New Mexico,35,35,2771,195,629,0,0,0,3,0,3,0,0,68,534
New Mexico,217,217,2713,139,377,0,0,276,1,0,1,0,0,27,0
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,234,233,2901,240,673,0,0,500,3,0,3,0,0,112,1228
New Mexico,0,353,2690,0,513,0,0,0,2,0,2,0,0,0,0
New Mexico,0,0,2824,160,160,0,0,945,1,0,1,0,0,94,785
New Mexico,115,115,2745,240,676,0,0,0,2,0,2,0,0,72,296
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,535,535,2662,140,866,0,0,30,4,0,4,0,0,41,0
New Mexico,295,295,2772,240,455,0,0,770,1,0,1,343,0,77,315
New Mexico,535,535,2690,0,721,0,0,0,2,0,2,0,0,10,0
New Mexico,155,155,2799,240,315,0,0,770,1,0,1,322,0,77,455
New Mexico,0,0,2880,199,519,0,0,75,5,0,5,0,0,70,1156
New Mexico,625,626,2690,203,786,0,0,749,2,0,2,176,0,55,0
New Mexico,475,475,2751,240,938,0,0,198,2,0,2,0,0,93,326
New Mexico,78,78,2748,238,353,184,0,184,3,1,3,0,0,45,407
New Mexico,77,77,2824,237,237,0,0,1121,1,0,1,0,0,112,884
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,60,60,2799,220,220,0,0,680,1,0,1,0,0,68,460
New Mexico,799,799,2713,73,959,0,0,792,1,0,1,0,0,79,0
New Mexico,307,307,3018,342,1166,0,0,0,6,0,6,0,0,115,1991
New Mexico,0,0,2824,160,297,0,0,1118,1,0,1,0,0,111,821
New Mexico,90,91,2744,240,251,0,0,641,3,0,3,0,0,38,391
New Mexico,212,213,2780,240,373,0,0,729,1,0,1,0,0,73,357
New Mexico,247,247,2713,99,407,266,0,266,1,1,1,0,0,26,0
New Mexico,390,391,2794,240,551,0,0,979,1,0,1,0,0,97,429
New Mexico,238,238,2770,240,572,0,0,0,1,0,1,0,0,87,301
New Mexico,0,0,2824,160,160,0,0,928,1,0,1,0,0,92,768
New Mexico,0,0,2847,228,228,0,0,1365,9,0,9,0,0,36,1137
New Mexico,0,0,2905,160,512,0,0,0,3,0,3,0,0,103,1248
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,135,135,2989,298,788,0,0,250,5,0,5,0,0,105,1734
New Mexico,335,335,2662,0,535,0,0,0,4,0,4,0,0,7,0
New Mexico,139,139,2824,240,299,0,0,939,1,0,1,0,0,93,641
New Mexico,474,474,2768,240,922,0,0,0,3,0,3,0,0,85,518
New Mexico,351,351,2730,240,682,0,0,770,1,0,1,429,0,77,89
New Mexico,281,282,2814,240,442,0,0,977,1,0,1,0,0,97,536
New Mexico,0,320,2713,0,480,0,0,40,1,0,1,0,0,4,0
New Mexico,322,322,2698,255,662,0,0,0,4,0,4,0,0,41,189
New Mexico,112,112,2771,240,371,0,0,675,1,0,1,0,0,67,304
New Mexico,43,43,2817,203,368,0,0,95,1,0,1,0,0,92,554
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,232,233,2664,295,432,0,0,428,5,0,5,0,2,18,0
New Mexico,0,0,2690,0,160,0,0,0,2,0,2,0,0,0,0
New Mexico,165,165,2730,240,325,0,0,414,1,0,1,0,1,41,89
New Mexico,22,22,2725,182,182,0,0,245,1,0,1,0,0,24,63
New Mexico,320,320,2671,0,480,0,0,100,3,0,3,0,0,6,0
New Mexico,0,0,2713,160,200,0,0,0,1,0,1,0,0,20,0
New Mexico,0,0,2912,199,199,0,0,1520,5,0,5,857,0,63,1321
New Mexico,535,535,2713,43,839,0,0,0,1,0,1,0,0,72,0
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,112,113,2824,240,298,0,0,1016,1,0,1,0,0,101,719
New Mexico,187,188,2690,240,348,447,0,447,3,1,3,0,0,26,100
New Mexico,119,119,2766,240,279,0,0,556,1,0,1,0,0,55,277
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,0,0,2824,160,160,0,0,845,1,0,1,0,0,84,685
New Mexico,205,205,2762,240,365,0,0,750,2,0,2,750,1,55,385
New Mexico,127,127,2662,113,337,0,0,0,4,0,4,0,0,10,0
New Mexico,362,363,2962,240,915,0,0,507,3,0,3,0,0,145,1553
New Mexico,0,0,2713,0,160,0,0,0,1,0,1,0,0,0,0
New Mexico,44,44,2767,204,382,0,0,0,3,0,3,0,0,52,508
New Mexico,0,0,2851,199,497,0,0,0,5,0,5,0,0,62,996
New Mexico,106,106,2774,240,267,0,0,584,1,0,1,584,0,59,322
Oklahoma,213,213,3125,255,383,0,0,1404,4,0,4,0,0,68,1021
Oklahoma,226,228,3585,240,591,0,0,0,1,0,1,0,0,101,428
Oklahoma,0,0,2791,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,2791,97,160,0,0,97,2,0,2,0,0,7,0
Oklahoma,0,0,3681,160,521,0,0,0,3,0,3,0,0,106,1286
Oklahoma,240,240,2437,181,474,0,0,42,3,0,3,0,0,24,0
Oklahoma,0,0,3822,199,749,0,0,0,5,0,5,0,0,115,2003
Oklahoma,196,196,3382,240,428,0,0,646,1,0,1,0,0,64,218
Oklahoma,0,0,2791,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,365,365,3415,240,525,0,0,776,1,0,1,164,0,77,251
Oklahoma,152,153,3297,240,313,0,0,835,2,0,2,0,0,62,523
Oklahoma,0,0,2791,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,3531,160,160,0,0,531,1,0,1,490,0,53,371
Oklahoma,200,201,3740,240,361,0,0,1005,1,0,1,0,0,100,645
Oklahoma,330,330,2136,0,500,0,0,0,4,0,4,0,0,0,0
Oklahoma,0,0,2791,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,142,142,3296,255,689,0,0,0,4,0,4,0,0,92,1199
Oklahoma,0,48,2437,90,231,0,0,0,3,0,3,0,0,7,0
Oklahoma,535,535,2437,0,695,0,0,350,3,0,3,0,0,21,0
Oklahoma,443,444,3170,169,737,0,0,0,1,0,1,0,0,66,0
Oklahoma,422,422,3360,240,582,0,0,776,1,0,1,735,0,77,194
Oklahoma,533,533,2437,1,806,0,0,0,3,0,3,0,0,33,0
Oklahoma,422,422,2628,240,582,0,0,776,3,0,3,735,0,46,194
Oklahoma,0,0,2791,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,1980,228,228,0,0,693,6,0,6,0,0,25,465
Oklahoma,263,263,3511,240,423,0,0,776,1,0,1,11,0,77,353
Oklahoma,1,1,3740,161,161,0,0,1112,1,0,1,0,0,111,951
Oklahoma,221,221,2437,237,475,0,0,0,3,0,3,0,0,28,0
Oklahoma,327,327,2406,255,497,0,0,776,4,0,4,735,0,38,279
Oklahoma,535,535,2855,160,885,0,0,0,2,0,2,0,0,70,66
Oklahoma,275,276,3306,240,678,0,0,0,2,0,2,0,0,89,534
Oklahoma,414,415,3193,240,935,0,0,0,2,0,2,0,0,100,417
Oklahoma,0,0,2791,80,180,0,0,0,2,0,2,0,0,7,0
Oklahoma,0,0,3956,228,912,0,0,0,6,0,6,0,0,125,2509
Oklahoma,535,535,2865,200,738,0,0,599,2,0,2,0,0,60,76
Oklahoma,274,274,3506,240,726,0,0,0,2,0,2,0,0,108,737
Oklahoma,527,527,1632,342,970,0,0,0,6,0,6,0,0,39,105
Oklahoma,29,19,3170,0,179,0,0,0,1,0,1,0,0,0,0
Oklahoma,16,17,3740,177,177,0,0,787,1,0,1,0,0,78,611
Oklahoma,138,138,2966,240,509,0,0,0,3,0,3,0,0,62,546
Oklahoma,48,48,3170,0,208,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3740,160,160,0,0,802,1,0,1,0,0,80,642
Oklahoma,350,351,3112,255,903,0,0,0,4,0,4,0,0,93,1009
